doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
hidden_test_de_1_sent2,215,224,Kramarsch,NIL,PER,NIL,Kramarsch,No,0
hidden_test_de_1_sent2,1353,1357,Prag,Q1085,LOC,NIL,Prag,no,0
hidden_test_de_1_sent2,1417,1421,Thun,Q79181,PER,NIL,Thun,no,0
hidden_test_de_1_sent4,583,592,v. Plener,Q324918,PER,Q324918,Ernst von Plener,"""yes""",19.267915725708008
hidden_test_de_1_sent4,727,736,v. Plener,Q324918,PER,Q324918,Ernst von Plener,yes,18.682601928710938
hidden_test_de_1_sent5,555,564,v. Plener,Q324918,PER,Q324918,Ernst von Plener,yes,22.117963790893555
hidden_test_de_1_sent6,91,100,Kramarsch,NIL,PER,NIL,Kramarsch,no,0
hidden_test_de_1_sent6,222,226,Thun,Q79181,PER,NIL,Thun,no,0
hidden_test_de_1_sent6,330,334,Thun,Q79181,PER,Q80100750,Maximilian Graf von Thun und Hohenstein,Yes,16.888431549072266
hidden_test_de_1_sent6,922,926,Thun,Q79181,PER,Q99693204,Graf Joseph von Thun und Hohenstein,Yes,17.859281539916992
hidden_test_de_1_sent6,1166,1170,Thun,Q79181,PER,Q17455104,Maximilian Graf von Thun und Hohenstein,yes,15.290773391723633
hidden_test_de_1_sent12,300,307,Golling,NIL,LOC,Q527800,Golling an der Salzach,yes,15.994821548461914
hidden_test_de_1_sent12,539,547,Radstatt,Q260950,LOC,NIL,Radstatt,No.,0
hidden_test_de_1_sent14,123,136,Dietrichstein,NIL,PER,NIL,Dietrichstein,no,0
hidden_test_de_1_sent15,1616,1625,Liberalen,NIL,ORG,NIL,Liberalen,No.,0
hidden_test_de_1_sent73,0,6,London,NIL,LOC,Q84,London,yes,13.057632446289062
hidden_test_de_1_sent87,15,19,Wien,NIL,LOC,Q374336,Theater an der Wien,yes,19.00155258178711
hidden_test_de_1_sent96,27,34,Amerika,NIL,LOC,Q828,Amerika,Yes,18.806991577148438
hidden_test_de_1_sent97,38,51,Bruno Zappert,NIL,PER,Q31794012,Bruno Zappert,Yes,30.925952911376953
hidden_test_de_1_sent101,5,10,Frank,NIL,PER,Q67239,Albert Bernhard Frank,yes,8.883308410644531
hidden_test_de_1_sent107,0,4,Sali,NIL,PER,NIL,Sali,No,0
hidden_test_de_1_sent112,0,5,Jenny,NIL,PER,NIL,Jenny,"""no""",0
hidden_test_de_1_sent112,21,30,Mitzi Bär,NIL,PER,NIL,Mitzi Bär,no,0
hidden_test_de_1_sent115,0,8,Steffens,NIL,PER,NIL,Steffens,no,0
hidden_test_de_1_sent115,54,66,Gustav Marik,NIL,PER,NIL,Gustav Marik,"""no""",0
hidden_test_de_1_sent132,1,8,Venedig,NIL,LOC,NIL,Venedig,no,0
hidden_test_de_1_sent132,12,16,Wien,NIL,LOC,NIL,Wien,no,0
hidden_test_de_1_sent144,109,117,Hainfeld,NIL,LOC,Q671275,Hainfeld,yes,25.61237335205078
hidden_test_de_1_sent147,8,22,Franz Lütgenau,NIL,PER,Q1448138,Franz Lütgenau,yes,29.214122772216797
hidden_test_de_1_sent153,4,22,Wilhelm Liebknecht,NIL,PER,Q20127,Wilhelm Liebknecht,yes,31.197811126708984
hidden_test_de_1_sent154,110,114,Wien,NIL,LOC,Q1741,Wien,yes,21.335025787353516
hidden_test_de_1_sent157,32,36,Wien,NIL,LOC,NIL,Wien,no,0
hidden_test_de_1_sent184,490,501,Ignaz Brand,NIL,PER,NIL,Ignaz Brand,"""no""",0
hidden_test_de_1_sent184,502,506,Wien,NIL,LOC,NIL,Wien,no,0
hidden_test_de_1_sent192,29,33,Wien,NIL,LOC,Q1741,Wien,yes,27.92399024963379
hidden_test_de_1_sent194,59,63,Wien,NIL,LOC,Q1741,Wien,"""yes""",20.463869094848633
hidden_test_de_1_sent194,84,88,Wien,NIL,LOC,Q1741,Wien,Yes.,15.640928268432617
hidden_test_de_1_sent194,97,110,Franzensfeste,NIL,LOC,Q16609207,Bahnhof Franzensfeste,yes,16.109262466430664
hidden_test_de_1_sent194,142,146,Wien,NIL,LOC,NIL,Wien,"""no""",0
hidden_test_de_1_sent194,209,215,Leoben,NIL,LOC,Q485294,Leoben,yes,18.384183883666992
hidden_test_de_1_sent195,108,117,Laxenburg,NIL,LOC,Q699437,Laxenburg,yes,19.600719451904297
hidden_test_de_1_sent195,119,125,Aspang,NIL,LOC,NIL,Aspang,no,0
hidden_test_de_1_sent195,137,148,Potten¬dorf,NIL,LOC,Q661912,Pottendorf,"""yes""",14.109420776367188
hidden_test_de_1_sent195,205,220,Kaltenleutgeben,NIL,LOC,NIL,Kaltenleutgeben,no,0
hidden_test_de_1_sent195,586,595,Laxenburg,NIL,LOC,Q699437,Laxenburg,"""yes""",16.915014266967773
hidden_test_de_1_sent195,805,820,Kaltenleutgeben,NIL,LOC,NIL,Kaltenleutgeben,No,0
hidden_test_de_1_sent197,0,11,Leobersdorf,NIL,LOC,Q695339,Leobersdorf,yes,21.040422439575195
hidden_test_de_1_sent197,13,21,Hainfeld,NIL,LOC,NIL,Hainfeld,No,0
hidden_test_de_1_sent197,23,33,Gutenstein,NIL,LOC,NIL,Gutenstein,no,0
hidden_test_de_1_sent197,64,70,Böslau,NIL,LOC,Q798800,Bad Vöslau,yes,17.727359771728516
hidden_test_de_1_sent197,116,127,Leobersdorf,NIL,LOC,Q695339,Leobersdorf,yes,19.282207489013672
hidden_test_de_1_sent197,139,149,Gutenstein,NIL,LOC,Q663658,Gutenstein,Yes,15.36989974975586
hidden_test_de_1_sent197,204,213,Laxenburg,NIL,LOC,Q699437,Laxenburg,yes,23.632728576660156
