doc_id,surface,start_pos,end_pos,type,identifier
hidden_test_de_1_sent2,Kramarsch,215,224,PER,NIL
hidden_test_de_1_sent2,Thun,782,786,PER,Q79181
hidden_test_de_1_sent2,Thun,1417,1421,PER,Q79181
hidden_test_de_1_sent2,"Thun,",1683,1688,PER,Q79181
hidden_test_de_1_sent3,Klub der Vereinigten Linken,14,41,ORG,NIL
hidden_test_de_1_sent3,v. Plener,88,97,PER,Q324918
hidden_test_de_1_sent3,v. Plener,162,171,PER,Q324918
hidden_test_de_1_sent3,v. Plener,413,422,PER,Q324918
hidden_test_de_1_sent5,Thun,876,880,PER,Q79181
hidden_test_de_1_sent6,Thun,36,40,PER,Q79181
hidden_test_de_1_sent6,Kramarsch,91,100,PER,NIL
hidden_test_de_1_sent6,MariePospischil,133,148,PER,NIL
hidden_test_de_1_sent6,Thun,222,226,PER,Q79181
hidden_test_de_1_sent6,Thun,330,334,PER,Q79181
hidden_test_de_1_sent6,Schamanek,450,459,PER,NIL
hidden_test_de_1_sent6,Schamanek,571,580,PER,NIL
hidden_test_de_1_sent6,Thun,627,631,PER,Q79181
hidden_test_de_1_sent6,Thun,683,687,PER,Q79181
hidden_test_de_1_sent6,Kramarsch,807,816,PER,NIL
hidden_test_de_1_sent6,Thun,922,926,PER,Q79181
hidden_test_de_1_sent6,Thun,1166,1170,PER,Q79181
hidden_test_de_1_sent8,Klausen,19,26,LOC,Q378095
hidden_test_de_1_sent9,Johann von Wildenradt,23,44,PER,NIL
hidden_test_de_1_sent10,Gaißmayr,368,376,PER,NIL
hidden_test_de_1_sent10,Matthäus,381,389,PER,NIL
hidden_test_de_1_sent12,Golling,300,307,LOC,NIL
hidden_test_de_1_sent12,Thomas Reustl,322,335,PER,NIL
hidden_test_de_1_sent12,Dietrichstein's,710,725,PER,NIL
hidden_test_de_1_sent13,Radstatt,4,12,LOC,Q260950
hidden_test_de_1_sent13,Reustl,22,28,PER,NIL
hidden_test_de_1_sent14,Dietrichstein,123,136,PER,NIL
hidden_test_de_1_sent14,Nikolaus von Salm,263,280,PER,Q26486738
hidden_test_de_1_sent15,"„Obersteierblatt""",110,127,PROD,NIL
hidden_test_de_1_sent15,Kielmansegg,207,218,PER,NIL
hidden_test_de_1_sent15,Liechtenstein,1599,1612,PER,Q78567
hidden_test_de_1_sent15,Liberalen,1616,1625,ORG,NIL
hidden_test_de_1_sent73,London,0,6,LOC,NIL
hidden_test_de_1_sent75,Paris,1,6,LOC,NIL
hidden_test_de_1_sent87,Wien,15,19,LOC,NIL
hidden_test_de_1_sent91,Josefstadt,15,25,LOC,NIL
hidden_test_de_1_sent92,Rudolfsheim,16,27,LOC,NIL
hidden_test_de_1_sent96,Amerika,27,34,LOC,NIL
hidden_test_de_1_sent97,Bruno Zappert,38,51,PER,NIL
hidden_test_de_1_sent99,William BoltonMarie Geiringer,0,29,PER,NIL
hidden_test_de_1_sent100,Aron MandelblühSarah,0,20,PER,NIL
hidden_test_de_1_sent100,Wenzel PawlizekCarl Schauer,32,59,PER,NIL
hidden_test_de_1_sent100,Mitzi Bardi,61,72,PER,NIL
hidden_test_de_1_sent101,Frank,5,10,PER,NIL
