doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
sn83030483-1790-01-02-a-i0004,7,15,VIRGINIA,Q64358128,LOC,Q1370,Virginia,"{ ""wikipedia_page"": ""Virginia"", ""wikidata_id"": ""Q1370"" }",15.88766098022461
sn83030483-1790-01-02-a-i0004,428,449,Journal of the Senate,Q7891333,PROD,Q2570643,senate,"{ ""wikipedia_page"": ""Senate"", ""wikidata_id"": ""Q2570643"" }",15.172500610351562
sn83030483-1790-01-02-a-i0004,967,1000,RICHARD HENRY LEE WILLIAM GRAYSON,NIL,PER,Q82027769,Henry Gerald Richardson,,24.2860050201416
sn83030483-1790-02-10-a-i0002,0,19,PRESIDENT SULL IVAN,Q886420,PER,Q182543,William Samuel Johnson,"{ ""wikipedia_page"": ""William Samuel Johnson"", ""wikidata_id"": ""Q182543"" }",16.2283935546875
sn83030483-1790-02-10-a-i0002,3549,3562,United States,Q30,LOC,Q11696,President of the United States,"{ ""wikipedia_page"": ""President of the United States"", ""wikidata_id"": ""Q11696"" }",14.128134727478027
sn83030483-1790-03-03-a-i0004,53,63,ofBruffels,Q239,LOC,Q240,Brussels-Capital Region,"{ ""wikipedia_page"": ""Brussels-Capital Region"", ""wikidata_id"": ""Q240"" }",10.110883712768555
sn83030483-1790-03-03-a-i0004,232,240,Brufiels,Q239,LOC,Q1090030,Brutelles,"{ ""wikipedia_page"": ""Bruelles"", ""wikidata_id"": ""Q1090030"" }",12.400558471679688
sn83030483-1790-03-03-a-i0004,491,506,General D’Alton,Q3934904,PER,Q2834153,Alexandre d'Alton,,22.047334671020508
sn83030483-1790-03-03-a-i0004,616,630,Benden-D’Aloft,NIL,PER,Q15967525,Nicolas-Denis de Bas de L'Aulne,"{ ""wikipedia_page"": ""Nicolas-Denis de Bas de L'Aulne"", ""wikidata_id"": ""Q15967525"" }",12.386040687561035
sn83030483-1790-03-03-a-i0004,735,750,General D’Alton,Q3934904,PER,Q1290536,Eduard d'Alton,"{ ""wikipedia_page"": ""Eduard d'Alton"", ""wikidata_id"": ""Q1290536"" }",16.78583526611328
sn83030483-1790-03-03-a-i0004,884,894,Bafleville,NIL,LOC,Q1865480,Bastille,"{ ""wikipedia_page"": ""Bastille"", ""wikidata_id"": ""Q1865480"" }",12.634910583496094
sn83030483-1790-03-03-a-i0004,1597,1601,Park,Q1892311,LOC,NIL,Park,"{ ""wikipedia_page"": ""Palace Royale"", ""wikidata_id"": ""NIL"" }",8.10588264465332
sn83030483-1790-03-03-a-i0004,1610,1625,Pal¬ ace Royale,Q635307,LOC,Q329948,Palais-Royal,"{ ""wikipedia_page"": ""Palais-Royal"", ""wikidata_id"": ""Q329948"" }",13.203330993652344
sn83030483-1790-03-03-a-i0004,1746,1753,D’Alton,Q3934904,PER,Q2834153,Alexandre d'Alton,,21.270862579345703
sn83030483-1790-03-03-a-i0004,2002,2016,Porte de Namur,Q3399071,LOC,Q2153197,Porte de Namur/Naamsepoort metro station,"{ ""wikipedia_page"": ""Porte de Namur/Naamsepoort metro station"", ""wikidata_id"": ""Q2153197"" }",16.33635139465332
sn84026272-1800-07-09-a-i0003,108,114,Philad,NIL,LOC,Q1345,Philadelphia,"{ ""wikipedia_page"": ""Philadelphia"", ""wikidata_id"": ""Q1345"" }",14.15122127532959
sn84026272-1800-07-09-a-i0003,3502,3510,Virginia,Q1370,LOC,Q878942,Governor of Virginia,"{ ""wikipedia_page"": ""Governor of Virginia"", ""wikidata_id"": ""Q878942"" }",14.069637298583984
sn84026272-1800-07-09-a-i0003,4255,4263,COLUMBUS,NIL,PER,Q7322,Christopher Columbus,"{ ""wikipedia_page"": ""Christopher Columbus"", ""wikidata_id"": ""Q7322"" }",17.267229080200195
sn84026272-1800-10-16-a-i0001,0,24,District of Pennsylvania,Q7163624,LOC,Q1428625,list of counties in Pennsylvania,,21.626493453979492
sn84026272-1800-10-16-a-i0001,164,183,Alexan¬ der Addison,NIL,PER,Q25184130,Alexander Addison,,22.769298553466797
sn84026272-1800-10-16-a-i0001,438,459,State of Pennsylvania,Q7603789,ORG,Q1400,Pennsylvania,,28.242826461791992
sn84026272-1800-10-16-a-i0001,870,925,"D.C * I.DWELL, Clerl of lie DiJtriEl of Peonsyl v aoisA",NIL,PER,Q5203534,D. C. Somervell,"{ ""wikipedia_page"": ""D.C. Somervell"", ""wikidata_id"": ""Q5203534"" }",9.397926330566406
sn84026272-1800-12-27-a-i0002,23,38,Hereford street,NIL,LOC,Q204720,Hereford,"{ ""wikipedia_page"": ""Hereford"", ""wikidata_id"": ""Q204720"" }",14.228533744812012
sn84026272-1800-12-27-a-i0002,464,470,Fiance,Q142,LOC,NIL,Fiance,"{ ""wikipedia_page"": ""Fiance"", ""wikidata_id"": ""NIL"" }",6.37893009185791
sn84026272-1800-12-27-a-i0002,817,821,OTTO,NIL,PER,Q43915,Otto I the Great,"{ ""wikipedia_page"": ""Otto I the Great"", ""wikidata_id"": ""Q43915"" }",4.061647891998291
sn82014385-1810-01-06-a-i0001,121,143,"Col. Thomas Duff, Esq.",NIL,PER,Q6132886,James Duff,"{ ""wikipedia_page"": ""Thomas Duff"", ""wikidata_id"": ""Q6132886"" }",12.040101051330566
sn82014385-1810-01-06-a-i0001,355,368,Turnpike road,NIL,LOC,Q269949,highway,"{ ""wikipedia_page"": ""Turnpike"", ""wikidata_id"": ""Q269949"" }",18.543663024902344
sn82014385-1810-01-06-a-i0001,402,411,Lancaster,NIL,LOC,Q142369,Lancaster County,"{ ""wikipedia_page"": ""Lancaster County, Pennsylvania"", ""wikidata_id"": ""Q142369"" }",16.399517059326172
sn82014385-1810-04-04-a-i0003,19,33,Captain Taylor,NIL,PER,Q7329408,Richard Taylor,"{ ""wikipedia_page"": ""Richard Taylor"", ""wikidata_id"": ""Q7329408"" }",11.57522201538086
sn82014385-1810-04-04-a-i0003,684,693,Cadiz Bay,NIL,LOC,Q117157,Gulf of Cádiz,,27.24651336669922
sn82014385-1810-04-04-a-i0003,719,724,Iliea,NIL,LOC,Q13745,Llívia,"{ ""wikipedia_page"": ""Llívia"", ""wikidata_id"": ""Q13745"" }",13.6052885055542
sn82014385-1810-04-04-a-i0003,850,856,Purvis,NIL,PER,Q41752069,John Child Purvis,"{ ""wikipedia_page"": ""John Child Purvis"", ""wikidata_id"": ""Q41752069"" }",20.49401092529297
sn82014385-1810-04-14-a-i0004,1436,1454,Messrs. 7?. Lee Sr,NIL,PER,Q5541867,"George Ludlow Lee, Sr.","{ ""wikipedia_page"": ""Lee Sr"", ""wikidata_id"": ""Q5541867"" }",6.090818881988525
sn82014385-1810-04-14-a-i0004,2032,2049,178 Market-street,NIL,LOC,Q6770747,Market Street,"{ ""wikipedia_page"": ""Market Street"", ""wikidata_id"": ""Q6770747"" }",14.404226303100586
sn82014385-1810-04-14-a-i0004,2215,2229,George Harwcod,NIL,PER,Q13529927,George Harcourt,"{ ""wikipedia_page"": ""George Harcourt"", ""wikidata_id"": ""Q13529927"" }",16.6027774810791
sn82014385-1810-04-14-a-i0004,2231,2255,"Market street, Baltimore",NIL,LOC,Q6770666,Market Center,"{ ""wikipedia_page"": ""Market Street, Baltimore"", ""wikidata_id"": ""Q6770666"" }",12.178471565246582
sn82014385-1810-05-30-a-i0001,2931,2984,"J. B. Varnum, Speaker of the House of Representatives",Q1706673,PER,Q1702002,John Varnum,,26.731843948364258
sn83026170-1820-05-25-a-i0003,19,33,Mrs. M. Garner,NIL,PER,Q538460,Margaret Garner,"{ ""wikipedia_page"": ""Margaret Garner"", ""wikidata_id"": ""Q538460"" }",14.129032135009766
sn83026170-1820-05-25-a-i0003,104,120,Tho¬ mas Shields,NIL,PER,Q1027224,Tom Shields,"{ ""wikipedia_page"": ""Thomas Shields"", ""wikidata_id"": ""Q1027224"" }",18.262229919433594
sn83026170-1820-05-25-a-i0003,196,206,Alexandria,Q88,LOC,Q87,Alexandria,,26.136857986450195
sn83026170-1820-06-07-a-i0002,0,7,IRELAXD,Q57695350,LOC,NIL,IRELAXD,"{ ""wikipedia_page"": ""Ireland"", ""wikidata_id"": ""Q18"" }",6.786269664764404
sn83026170-1820-06-07-a-i0002,13,24,Cork papers,NIL,PROD,Q36647,Cork,"{ ""wikipedia_page"": ""Cork"", ""wikidata_id"": ""Q36647"" }",12.850081443786621
sn83026170-1820-09-09-a-i0004,29,48,THE AMERICA* FARMER,NIL,PROD,Q4743740,American Farmer,"{ ""wikipedia_page"": ""The American Farmer"", ""wikidata_id"": ""Q4743740"" }",19.200881958007812
sn83026170-1820-09-09-a-i0004,75,90,AMERICAN FARMER,NIL,PROD,Q4743740,American Farmer,"{ ""wikipedia_page"": ""American Farmer"", ""wikidata_id"": ""Q4743740"" }",21.04906463623047
sn83026170-1820-09-09-a-i0004,619,634,American Farmer,NIL,PROD,Q4743740,American Farmer,"{ ""wikipedia_page"": ""American Farmer"", ""wikidata_id"": ""Q4743740"" }",18.234216690063477
sn83026170-1820-09-09-a-i0004,1908,1959,Memoirs of ihe Agricultural Society of Philadelphia,NIL,PROD,Q16386964,Memoirs of My Life and Writings,"{ ""wikipedia_page"": ""Memoirs of the Agricultural Society of Philadelphia"", ""wikidata_id"": ""Q16386964"" }",16.093441009521484
sn83026170-1820-09-09-a-i0004,2071,2086,American Farmer,NIL,PROD,Q4743740,American Farmer,"{ ""wikipedia_page"": ""American Farmer"", ""wikidata_id"": ""Q4743740"" }",17.75261116027832
sn83026170-1820-09-09-a-i0004,2403,2417,Governor Lloyd,NIL,PER,Q537226,Edward Lloyd,"{ ""wikipedia_page"": ""Edward Lloyd"", ""wikidata_id"": ""Q537226"" }",15.85566234588623
sn83026170-1820-09-09-a-i0004,2706,2727,Agricultural Soci ety,NIL,ORG,Q17027757,United States Agricultural Society,"{ ""wikipedia_page"": ""United States Agricultural Society"", ""wikidata_id"": ""Q17027757"" }",15.89643669128418
