doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
hidden_test_fi_1,102,120,valta-kunnanduuman,Q844793,ORG,Q1649453,Venäjän keisarikunnan valtakunnanduuma,"```json { ""wikipedia_page"": ""Venäjän keisarikunnan valtakunnanduuma"", ""wikidata_id"": ""Q1649453"" } ```",8.783946990966797
hidden_test_fi_1,617,626,Roosevelt,Q33866,PER,NIL,Roosevelt,no,0
hidden_test_fi_1,638,647,Venäjällä,Q34266,LOC,Q161414,Venäjän historia,"```json { ""wikipedia_page"": ""Venäjän historia"", ""wikidata_id"": ""Q161414"" } ```",13.854358673095703
hidden_test_fi_1,781,789,Poincaré,Q191974,PER,NIL,Poincaré,no,0
hidden_test_fi_1,790,801,Toulousesta,Q7880,LOC,NIL,Toulousesta,No.,0
hidden_test_fi_1,851,859,Poincaré,Q191974,PER,Q81082,Henri Poincaré,,24.832021713256836
hidden_test_fi_1,1005,1012,Ranskan,Q70802,LOC,Q58326,Ranskan toinen tasavalta,"```json { ""wikipedia_page"": ""Ranskan toinen tasavalta"", ""wikidata_id"": ""Q58326"" } ```",12.041549682617188
hidden_test_fi_1,1589,1600,Rooseveltin,Q33866,PER,Q8007,Franklin D. Roosevelt,,25.58303451538086
hidden_test_fi_1,1647,1658,Rooseveltia,Q33866,PER,Q8007,Franklin D. Roosevelt,,24.09410858154297
hidden_test_fi_1,1682,1693,Englannissa,Q21,LOC,NIL,Englannissa,no,0
hidden_test_fi_1,1694,1702,Saksassa,Q43287,LOC,NIL,Saksassa,no,0
hidden_test_fi_1,1706,1715,Venäjällä,Q34266,LOC,NIL,Venäjällä,no,0
hidden_test_fi_1,1725,1739,San Franciscon,NIL,LOC,Q62,San Francisco,"```json {""wikipedia_page"": ""San Francisco"", ""wikidata_id"": ""Q62""} ```",23.248706817626953
hidden_test_fi_1,1759,1768,Roosevelt,Q33866,PER,Q8007,Franklin D. Roosevelt,,26.91094398498535
hidden_test_fi_1,1839,1867,Yhdysvaltain „Kupari-alueen“,Q387163,LOC,Q188540,Yhdysvaltain talous,"```json { ""wikipedia_page"": ""Yhdysvaltain talous"", ""wikidata_id"": ""Q188540"" } ```",13.606990814208984
hidden_test_fi_1,2048,2077,We-stern Federation of Miners,Q7987830,ORG,NIL,We-stern Federation of Miners,no,0
hidden_test_fi_1,2097,2111,Kuparialueella,Q387163,LOC,Q5168740,Kuparisaari,"```json { ""wikipedia_page"": ""Kuparisaari"", ""wikidata_id"": ""Q5168740"" } ```",16.00477409362793
hidden_test_fi_1,2395,2411,Calumet & Heclan,Q5024102,ORG,Q5024063,Calumet & Hecla Band,"```json { ""wikipedia_page"": ""Calumet & Hecla Band"", ""wikidata_id"": ""Q5024063"" } ```",9.144261360168457
hidden_test_fi_1,2869,2883,Saksi-Weimarin,Q315667,LOC,NIL,Saksi-Weimarin,no,0
hidden_test_fi_1,2960,2989,Saksi-Weimarinprinsessa Sofia,Q7244832,PER,Q4430034,,,24.352298736572266
hidden_test_fi_1,3239,3287,berliniläisen Bleichröder-nimisen finanssimiehen,Q55848545,PER,NIL,berliniläisen Bleichröder-nimisen finanssimiehen,no,0
hidden_test_fi_1,3389,3397,Weimarin,Q3955,LOC,NIL,Weimarin,no,0
hidden_test_fi_1,3490,3503,Bleichröderin,Q55848545,PER,NIL,Bleichröderin,no,0
hidden_test_fi_1,3650,3660,Berlinistä,Q64,LOC,NIL,Berlinistä,no,0
hidden_test_fi_1,3676,3692,Na-tionalzeitung,NIL,PROD,Q1124535,,"```json {""wikipedia_page"": ""Saksi-Weimarin prinsessa Sofie"", ""wikidata_id"": ""Q1124535""} ```",17.417556762695312
hidden_test_fi_1,3707,3737,Saksi-Weimarin prinsessa Sofia,Q7244832,PER,Q241254,Sofia av Sverige,"```json {""wikipedia_page"": ""Sofia av Sverige"", ""wikidata_id"": ""Q241254""} ```",20.765605926513672
hidden_test_fi_1,4380,4412,miljonääri Hans vonBleichröderin,Q55848545,PER,NIL,miljonääri Hans vonBleichröderin,"```json {""wikipedia_page"": ""Bleichröder"", ""wikidata_id"": ""Q21156973""} ```",0
hidden_test_fi_2,46,62,Arvopaperipörssi,Q581755,ORG,Q11691,arvopaperipörssi,,26.16436195373535
hidden_test_fi_2,83,97,Pörssikomitean,NIL,ORG,Q581755,Helsingin pörssi,"```json {""wikipedia_page"": ""Helsingin pörssi"", ""wikidata_id"": ""Q581755""} ```",21.859878540039062
hidden_test_fi_2,132,148,arvopaperipörssi,Q581755,ORG,Q11691,arvopaperipörssi,,27.92870330810547
hidden_test_fi_2,183,201,arvo-paperipörssiä,NIL,ORG,Q581755,Helsingin pörssi,"```json {""wikipedia_page"": ""Helsingin pörssi"", ""wikidata_id"": ""Q581755""} ```",20.890108108520508
hidden_test_fi_2,267,295,MerivakuutusosakeyhtiöTriton,NIL,ORG,Q97198894,Merivakuutus Oy Triton,"```json { ""wikipedia_page"": ""Merivakuutus Oy Triton"", ""wikidata_id"": ""Q97198894"" } ```",23.950424194335938
hidden_test_fi_2,351,380,merivakuutus-osakeyhtiöTriton,NIL,ORG,Q97198894,Merivakuutus Oy Triton,"```json {""wikipedia_page"": ""Merivakuutus Oy Triton"", ""wikidata_id"": ""Q97198894""} ```",22.256975173950195
hidden_test_fi_2,548,554,Triton,NIL,ORG,Q97198894,Merivakuutus Oy Triton,"```json {""wikipedia_page"": ""Merivakuutus Oy Triton"", ""wikidata_id"": ""Q97198894""} ```",16.16847801208496
