doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
lestragdiesdeso00tourgoog_0064,161,173,Iphig. Taur.,Q523227,WORK,NIL,Iphig. Taur.,no,0
lestragdiesdeso00tourgoog_0064,223,235,Phéniciennes,Q1233660,WORK,NIL,Phéniciennes,no,0
lestragdiesdeso00tourgoog_0064,350,356,Lobeck,Q84734,PER,NIL,Lobeck,no,0
lestragdiesdeso00tourgoog_0064,462,468,Laërte,Q748296,PER,NIL,Laërte,no,0
lestragdiesdeso00tourgoog_0064,658,665,Ellendt,Q18411800,PER,Q18411557,Johann Ernst Ellendt,,21.65277099609375
lestragdiesdeso00tourgoog_0064,696,702,ϑυϊάλ5,Q1534037,PER,NIL,ϑυϊάλ5,no,0
lestragdiesdeso00tourgoog_0064,739,764,discours Sur les Mystères,Q87737021,WORK,NIL,discours Sur les Mystères,```json {} ```,0
lestragdiesdeso00tourgoog_0064,1329,1333,Ajux,Q172725,PER,NIL,Ajux,no,0
lestragdiesdeso00tourgoog_0067,11,18,Ellendt,Q18411800,PER,NIL,Ellendt,no,0
lestragdiesdeso00tourgoog_0067,205,212,Linwood,NIL,PER,Q18668613,William Linwood,,18.009571075439453
lestragdiesdeso00tourgoog_0067,217,242,hymne homérique à Apollon,Q3798932,WORK,Q215484,hymne olympique,,19.061073303222656
lestragdiesdeso00tourgoog_0067,251,264,"Lemnos,lcarie",Q209576,LOC,NIL,"Lemnos,lcarie",no,0
lestragdiesdeso00tourgoog_0067,266,272,Nhodes,Q43048,LOC,NIL,Nhodes,```json {} ```,0
lestragdiesdeso00tourgoog_0067,276,281,Cnide,Q690575,LOC,NIL,Cnide,```json {} ```,0
lestragdiesdeso00tourgoog_0067,608,613,Phil.,Q1415903,WORK,Q504771,Philon de Byblos,,18.07741355895996
lestragdiesdeso00tourgoog_0067,641,647,Rhésus,Q667750,WORK,Q1061782,Rhésos,,19.419157028198242
lestragdiesdeso00tourgoog_0067,678,681,ſi.,Q8275,WORK,NIL,ſi.,no,0
lestragdiesdeso00tourgoog_0067,993,1010,Physiognomoniques,Q3303903,WORK,Q841933,physiognomonie,,23.617244720458984
lestragdiesdeso00tourgoog_0067,1013,1024,"d’Aristote,",Q868,PER,NIL,"d’Aristote,",No,0
lestragdiesdeso00tourgoog_0067,1048,1058,Chevaliers,Q1215817,WORK,Q1056721,chevalerie,,19.361188888549805
lestragdiesdeso00tourgoog_0067,1093,1108,OEdipe ἃ Οοίοπε,Q294001,WORK,Q130890,Œdipe,,19.417694091796875
lestragdiesdeso00tourgoog_0067,1783,1789,Wunder,Q15438962,PER,NIL,Wunder,"{""wikipedia_page"":"""", ""wikidata_id"":""""}",0
lestragdiesdeso00tourgoog_0067,1949,1955,Wander,Q15438962,PER,NIL,Wander,"Based on the input text and the provided list of candidates, the entity mentioned between the [ENT] tags, ""Wander,"" does not match any of the candidates with high confidence. Therefore, the output will be an empty JSON object. ``` {} ```",0
lestragdiesdeso00tourgoog_0081,325,332,Électre,Q733444,WORK,Q131651,Électre,,19.190776824951172
lestragdiesdeso00tourgoog_0081,478,486,OEd. Ro:,Q148643,WORK,NIL,OEd. Ro:,"""no""",0
lestragdiesdeso00tourgoog_0089,133,143,ΟΕ Δ. (οί.,Q294001,WORK,NIL,ΟΕ Δ. (οί.,no,0
lestragdiesdeso00tourgoog_0089,474,480,Wunder,Q15438962,PER,NIL,Wunder,no,0
lestragdiesdeso00tourgoog_0089,893,900,Électre,Q733444,WORK,Q131651,Électre,,17.9273624420166
lestragdiesdeso00tourgoog_0089,1190,1198,"QEd, Roi",Q148643,WORK,NIL,"QEd, Roi",no,0
lestragdiesdeso00tourgoog_0097,1067,1073,Attius,Q311287,PER,Q311733,Atticus,,28.4715633392334
lestragdiesdeso00tourgoog_0097,1270,1278,Sophocle,Q11950683,PER,Q7235,Sophocle,,32.52713394165039
lestragdiesdeso00tourgoog_0097,1496,1505,OEd. Col.,Q294001,WORK,NIL,OEd. Col.,no,0
lestragdiesdeso00tourgoog_0097,1816,1824,»λίϊοοί.,Q1415903,WORK,NIL,»λίϊοοί.,no,0
lestragdiesdeso00tourgoog_0097,1979,1986,Dindorf,Q67533,PER,Q1539802,Gottlieb Immanuel Dindorf,,18.835987091064453
lestragdiesdeso00tourgoog_0121,410,417,Hermann,Q77616,PER,NIL,Hermann,no,0
lestragdiesdeso00tourgoog_0121,421,428,Ellendt,Q18411557,PER,NIL,Ellendt,no,0
lestragdiesdeso00tourgoog_0121,467,480,OEd. à Colone,Q294001,WORK,NIL,OEd. à Colone,no,0
lestragdiesdeso00tourgoog_0121,488,494,Wunder,Q15438962,PER,NIL,Wunder,"{""wikipedia_page"": """", ""wikidata_id"": """"}",0
lestragdiesdeso00tourgoog_0121,498,511,Schneidewin.],Q70043,PER,NIL,Schneidewin.],no,0
lestragdiesdeso00tourgoog_0121,542,550,Tecmesse,Q10796858,PER,Q3516977,Tecmesse,"```json { ""wikipedia_page"": ""Tecmesse"", ""wikidata_id"": ""Q3516977"" } ```",15.94774055480957
lestragdiesdeso00tourgoog_0121,870,877,Élecrrc,Q733444,WORK,NIL,Élecrrc,```json {} ```,0
lestragdiesdeso00tourgoog_0024,532,539,Elmsley,Q7173848,PER,Q42887230,William Jackson Elmslie,,22.7329158782959
lestragdiesdeso00tourgoog_0024,732,749,Guillaume Dindorf,Q67533,PER,Q1539802,Gottlieb Immanuel Dindorf,,28.099262237548828
lestragdiesdeso00tourgoog_0024,1204,1212,"Dindorf,",Q67533,PER,NIL,"Dindorf,",no.,0
lestragdiesdeso00tourgoog_0024,2083,2088,Nauck,Q95964,PER,Q15435206,Hugo Nauck,,21.125459671020508
lestragdiesdeso00tourgoog_0025,1014,1018,Rhin,Q21198444,LOC,Q584,Rhin,,21.70619010925293
lestragdiesdeso00tourgoog_0025,1473,1477,Neue,NIL,PER,Q124711,Christian Friedrich Neue,,18.52309799194336
lestragdiesdeso00tourgoog_0025,1602,1606,Neue,NIL,PER,Q124711,Christian Friedrich Neue,,17.9420223236084
lestragdiesdeso00tourgoog_0025,2008,2012,Neue,NIL,PER,Q124711,Christian Friedrich Neue,"Based on the provided text and the list of candidates, the entity mentioned between the [ENT] tags is ""Christian Friedrich Neue"". Therefore, the corresponding Wikipedia page title and Wikidata ID are: ```json {""wikipedia_page"": ""Christian Friedrich Neue"", ""wikidata_id"": ""Q124711""} ```",15.345009803771973
lestragdiesdeso00tourgoog_0138,419,428,Agamemnon,Q3320792,WORK,Q128176,Agamemnon,,26.530437469482422
lestragdiesdeso00tourgoog_0138,587,594,Androm.,Q512802,WORK,NIL,Androm.,no,0
lestragdiesdeso00tourgoog_0138,600,607,Heracl.,Q1233835,WORK,Q41155,Héraclite,,24.479379653930664
lestragdiesdeso00tourgoog_0138,627,635,Trachin.,Q1049466,WORK,Q945342,Les Trachiniennes,"Based on the context and the list of candidates provided, the entity mentioned between the [ENT] tags, [ENT] Trachin. [ENT], is most likely to be ""Les Trachiniennes,"" a tragedy by Sophocle, given the context of Greek tragedies and historical references in the text. Here is the JSON response: ```json { ""wikipedia_page"": ""Les Trachiniennes"", ""wikidata_id"": ""Q945342"" } ```",17.803478240966797
lestragdiesdeso00tourgoog_0138,712,728,"Plutarch., Sull.",Q12902611,WORK,Q41523,Plutarque,,23.463397979736328
lestragdiesdeso00tourgoog_0138,738,750,Lu«cull.xv);,Q12902610,WORK,Q242819,Lucullus,"Based on the provided input text, the entity mentioned between the [ENT] tags is ""Lucullus"". The most appropriate Wikidata entity from the given list of candidates is: ```json {""wikipedia_page"": ""Lucullus"", ""wikidata_id"": ""Q242819""} ```",10.30893325805664
lestragdiesdeso00tourgoog_0138,762,769,Phænic.,Q1233660,WORK,Q36734,phénicien,,21.132137298583984
lestragdiesdeso00tourgoog_0138,923,934,"Chevaliers,",Q1215817,WORK,NIL,"Chevaliers,",no,0
lestragdiesdeso00tourgoog_0138,939,955,Thesmophoriazusæ,Q761731,WORK,NIL,Thesmophoriazusæ,no,0
lestragdiesdeso00tourgoog_0138,965,971,Wunder,Q15438962,PER,NIL,Wunder,no,0
lestragdiesdeso00tourgoog_0138,1313,1320,Électre,Q733444,WORK,Q131651,Électre,"```json {""wikipedia_page"":""Électre"", ""wikidata_id"":""Q131651""} ```",15.142800331115723
lestragdiesdeso00tourgoog_0138,1368,1375,Électre,Q733444,WORK,Q131651,Électre,"```json {""wikipedia_page"":""Électre"", ""wikidata_id"":""Q131651""} ```",10.472695350646973
lestragdiesdeso00tourgoog_0061,307,313,Antig.,Q241077,WORK,NIL,Antig.,no,0
lestragdiesdeso00tourgoog_0061,481,486,(4)αα,Q412341,WORK,NIL,(4)αα,no,0
lestragdiesdeso00tourgoog_0061,526,536,Ρλιίοοιέέε,Q1415903,WORK,NIL,Ρλιίοοιέέε,no,0
lestragdiesdeso00tourgoog_0061,776,783,Électre,Q733444,WORK,Q131651,Électre,,21.50955581665039
lestragdiesdeso00tourgoog_0061,870,876,Brunck,Q454469,PER,NIL,Brunck,no,0
lestragdiesdeso00tourgoog_0061,913,928,Hercule furieux,Q1233835,WORK,Q3785162,Hercule furieux,,23.74671173095703
lestragdiesdeso00tourgoog_0061,1050,1057,Alceste,Q1246408,WORK,Q192407,Oreste,"Based on the input text, the most appropriate Wikidata entity for the entity tagged with [ENT] in the text is: ```json {""wikipedia_page"": ""Oreste"", ""wikidata_id"": ""Q192407""} ```",13.581172943115234
lestragdiesdeso00tourgoog_0061,1496,1505,ΟΕ ώ. Roi,Q148643,WORK,NIL,ΟΕ ώ. Roi,```json {} ```,0
lestragdiesdeso00tourgoog_0061,1664,1672,Trachin.,Q945342,WORK,NIL,Trachin.,no,0
lestragdiesdeso00tourgoog_0076,229,235,Antig.,Q241077,WORK,NIL,Antig.,No.,0
lestragdiesdeso00tourgoog_0076,291,295,4/ax,Q412341,WORK,NIL,4/ax,no,0
lestragdiesdeso00tourgoog_0076,445,454,OEd. Οοΐ.,Q294001,WORK,Q44996,Oxford English Dictionary,"Based on the input text provided, the entity mentioned between the [ENT] tags ""OEd."" appears to refer to the Oxford English Dictionary. Therefore, the selected Wikidata entity is the Oxford English Dictionary with the following details: ```json {""wikipedia_page"": ""Oxford English Dictionary"", ""wikidata_id"": ""Q44996""} ```",12.104061126708984
lestragdiesdeso00tourgoog_0076,479,487,Philoct.,Q1415903,WORK,NIL,Philoct.,No,0
lestragdiesdeso00tourgoog_0076,509,517,Trachin.,Q945342,WORK,NIL,Trachin.,no,0
lestragdiesdeso00tourgoog_0076,550,559,"Οξά. Roi,",Q148643,WORK,NIL,"Οξά. Roi,",no,0
lestragdiesdeso00tourgoog_0076,589,595,Antig.,Q241077,WORK,NIL,Antig.,```json {} ```,0
lestragdiesdeso00tourgoog_0076,1191,1199,"ΟΕά. οὶ,",Q148643,WORK,NIL,"ΟΕά. οὶ,",```json {} ```,0
lestragdiesdeso00tourgoog_0134,74,83,"Eustathe,",Q453465,PER,NIL,"Eustathe,",no,0
lestragdiesdeso00tourgoog_0134,167,175,Aristide,Q354431,PER,Q294942,Aristide le Juste,,21.864473342895508
lestragdiesdeso00tourgoog_0134,261,270,Ηϊπιέτίυ5,Q1406282,PER,NIL,Ηϊπιέτίυ5, no,0
lestragdiesdeso00tourgoog_0134,272,284,Dis- cours V,NIL,WORK,Q3030210,Discours préliminaire de l'Encyclopédie,"Given the input text and the list of candidates, the entity mentioned between the [ENT] tags is likely to be a philosophical or literary work, given the context. Among the candidates, ""Discours préliminaire de l'Encyclopédie"" is the closest match to the entity ""Discours V"" mentioned in the input text. Therefore, the JSON response is: ```json {""wikipedia_page"":""Discours préliminaire de l'Encyclopédie"", ""wikidata_id"":""Q3030210""} ```",10.188619613647461
lestragdiesdeso00tourgoog_0134,357,363,Lobeck,Q84734,PER,NIL,Lobeck,No.,0
lestragdiesdeso00tourgoog_0134,967,975,Cleomen.,Q87210068,WORK,NIL,Cleomen.,No,0
lestragdiesdeso00tourgoog_0134,988,994,Lobeck,Q84734,PER,NIL,Lobeck,no,0
lestragdiesdeso00tourgoog_0134,1525,1528,id.,Q45936,PER,NIL,id.,```json {} ```,0
lestragdiesdeso00tourgoog_0134,1547,1558,Var. Histor,Q26257556,WORK,Q379991,Valère Maxime,"```json {""wikipedia_page"": ""Valère Maxime"", ""wikidata_id"": ""Q379991""} ```",11.752250671386719
lestragdiesdeso00tourgoog_0134,1595,1601,Lobeck,Q84734,PER,NIL,Lobeck,no,0
lestragdiesdeso00tourgoog_0154,27,41,Τηαολὲniegnoc.,Q945342,WORK,Q354384,Théon d'Alexandrie,"Based on the provided text and candidates, the entity mentioned between the [ENT] tags is ""Théon d'Alexandrie"". The most appropriate Wikidata entity from the list of candidates is: ```json { ""wikipedia_page"": ""Théon d'Alexandrie"", ""wikidata_id"": ""Q354384"" } ```",5.9672932624816895
lestragdiesdeso00tourgoog_0154,300,309,Prométhée,Q846870,WORK,Q83160,Prométhée,,21.297521591186523
lestragdiesdeso00tourgoog_0154,929,935,Ælect.,Q733444,WORK,NIL,Ælect.,```json {} ```,0
lestragdiesdeso00tourgoog_0154,947,966,Euripid. Herc. fur.,Q1233835,WORK,Q48305,Euripide,"Based on the provided text and list of candidates, the entities marked with [ENT] tags are ""Euripide"" and ""Hercule Audiffret"". The most appropriate Wikidata entities from the given list of candidates are: - Euripide: Wikidata ID Q48305, Wikipedia page ""Euripide"" - Hercule Audiffret: Wikidata ID Q104889653, Wikipedia page ""Hercule Audiffret"" Thus, the JSON response is: ```json { ""wikipedia_page"": ""Euripide"", ""wikidata_id"": ""Q48305"" } ```",13.513463973999023
lestragdiesdeso00tourgoog_0154,976,985,[Wunder.],Q15438962,PER,NIL,[Wunder.],```json {} ```,0
lestragdiesdeso00tourgoog_0154,1030,1038,Musgrave,Q7412249,PER,NIL,Musgrave,no,0
lestragdiesdeso00tourgoog_0142,207,214,Ἡοπιὲτε,Q6691,PER,NIL,Ἡοπιὲτε,"Based on the provided text and candidate list, I analyzed the entity mentioned between the [ENT] tags. The text mentions ""Ἡοπιὲτε"" and ""Ἀχ"". After reviewing the candidates, the most appropriate Wikidata entity for ""Ἀχ"" is ""Ἕρκος Ἀχαιῶν"" (Achilles). Here is the JSON-formatted answer: ```json {""wikipedia_page"":""Ἕρκος Ἀχαιῶν"",""wikidata_id"":""""} ```",0
lestragdiesdeso00tourgoog_0142,223,227,Α͵αχ,Q172725,PER,NIL,Α͵αχ,No.,0
lestragdiesdeso00tourgoog_0142,229,234,Π|αάε,Q8275,WORK,NIL,Π|αάε,No.,0
lestragdiesdeso00tourgoog_0142,414,420,Wunder,Q15438962,PER,NIL,Wunder,no,0
lestragdiesdeso00tourgoog_0142,472,483,Schneidevîu,Q70043,PER,NIL,Schneidevîu,no,0
lestragdiesdeso00tourgoog_0142,1109,1116,Dindorf,Q67533,PER,Q1539802,Gottlieb Immanuel Dindorf,,20.35227394104004
lestragdiesdeso00tourgoog_0142,1165,1172,Dindorf,Q67533,PER,NIL,Dindorf,"```json {""wikipedia_page"":""Schneidewin et Dindorf"", ""wikidata_id"":""""} ```",0
lestragdiesdeso00tourgoog_0142,1237,1244,Panatk.,Q87746403,WORK,NIL,Panatk.,"{ ""wikipedia_page"": ""Panathenaïaka"", ""wikidata_id"": ""Q2344341"" }",0
