doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
NZZ-1798-01-20-a-p0002,41,44,Rom,Q220,LOC,Q220,Rom,"{ ""wikipedia_page"": ""Rom"", ""wikidata_id"": ""Q220"" }",16.237071990966797
NZZ-1798-01-20-a-p0002,47,59,Buonaparte's,Q517,PER,Q517,Napoleon Bonaparte,"{ ""wikipedia_page"": ""Napoleon Bonaparte"", ""wikidata_id"": ""Q517"" }",16.811119079589844
NZZ-1798-01-20-a-p0002,111,114,Rom,Q220,LOC,Q220,Rom,"{ ""wikipedia_page"": ""Rom"", ""wikidata_id"": ""Q220"" }",17.89097023010254
NZZ-1798-01-20-a-p0002,318,330,Frank reichs,Q142,LOC,Q43482,Franken,"{ ""wikipedia_page"": ""Franken"", ""wikidata_id"": ""Q43482"" }",16.65113067626953
NZZ-1798-01-20-a-p0002,925,936,Gen. Duphot,Q977001,PER,Q19043775,Henri Duphot,"{ ""wikipedia_page"": ""Henri Duphot"", ""wikidata_id"": ""Q19043775"" }",16.725053787231445
NZZ-1798-01-20-a-p0002,1100,1128,General¬ Lieutenant Sherlöck,NIL,PER,NIL,General¬ Lieutenant Sherlöck,"{ ""wikipedia_page"": ""Sherlöck"", ""wikidata_id"": ""NIL"" }",14.862799644470215
NZZ-1798-01-20-a-p0002,1751,1754,Rom,Q220,LOC,Q220,Rom,"{ ""wikipedia_page"": ""Rom"", ""wikidata_id"": ""Q220"" }",21.29958152770996
NZZ-1798-01-20-a-p0002,1769,1781,Basseville's,Q3339973,PER,Q3339973,Nicolas Jean Hugon de Bassville,"{ ""wikipedia_page"": ""Nicolas Jean Hugon de Bassville"", ""wikidata_id"": ""Q3339973"" }",12.506052017211914
NZZ-1798-01-20-a-p0002,1815,1826,Gen. Duphot,Q977001,PER,Q19043775,Henri Duphot,"{ ""wikipedia_page"": ""Henri Duphot"", ""wikidata_id"": ""Q19043775"" }",7.360331058502197
NZZ-1808-04-29-a-p0002,468,490,danischen Blatte Dagen,Q1768412,PROD,Q35,Dänemark,"{ ""wikipedia_page"": ""Dänemark"", ""wikidata_id"": ""Q35"" }",12.746357917785645
NZZ-1808-04-29-a-p0002,580,587,Rußland,Q159,LOC,Q159,Russland,"{ ""wikipedia_page"": ""Russland"", ""wikidata_id"": ""Q159"" }",20.58448028564453
NZZ-1808-04-29-a-p0002,653,660,Seeland,Q25535,LOC,Q25535,Seeland,"{ ""wikipedia_page"": ""Seeland"", ""wikidata_id"": ""Q25535"" }",17.66101837158203
NZZ-1808-04-29-a-p0002,774,781,Rußland,Q159,LOC,Q34266,Russisches Kaiserreich,"{ ""wikipedia_page"": ""Russisches Kaiserreich"", ""wikidata_id"": ""Q34266"" }",19.418861389160156
NZZ-1808-04-29-a-p0002,790,808,General Hutchinson,Q321765,PER,Q1892842,Thomas Hutchinson,"{ ""wikipedia_page"": ""Thomas Hutchinson"", ""wikidata_id"": ""Q1892842"" }",16.24713706970215
NZZ-1808-04-29-a-p0002,883,901,General Hutchinson,Q321765,PER,Q1892842,Thomas Hutchinson,"{ ""wikipedia_page"": ""Thomas Hutchinson"", ""wikidata_id"": ""Q1892842"" }",15.210113525390625
NZZ-1808-04-29-a-p0002,977,987,Kopenhagen,Q1748,LOC,Q1748,Kopenhagen,"{ ""wikipedia_page"": ""Kopenhagen"", ""wikidata_id"": ""Q1748"" }",25.08263397216797
NZZ-1808-04-29-a-p0002,1282,1289,England,Q21,LOC,Q21,England,"{ ""wikipedia_page"": ""England"", ""wikidata_id"": ""Q21"" }",20.527667999267578
NZZ-1808-04-29-a-p0002,1440,1451,Bartenstein,Q809585,LOC,Q1010904,Burg Bartenstein,"{ ""wikipedia_page"": ""Burg Bartenstein"", ""wikidata_id"": ""Q1010904"" }",10.023670196533203
NZZ-1808-04-29-a-p0002,1562,1570,Dänemark,Q35,LOC,NIL,Dänemark,"{ ""wikipedia_page"": ""Kronprinz"", ""wikidata_id"": ""NIL"" }",19.427690505981445
NZZ-1808-04-29-a-p0002,1605,1615,Frankreich,Q142,LOC,Q142,Frankreich,"{ ""wikipedia_page"": ""Frankreich"", ""wikidata_id"": ""Q142"" }",18.508224487304688
NZZ-1808-04-29-a-p0002,1942,1952,Lord Gower,Q334145,PER,Q1242682,Lord Ronald Gower,"{ ""wikipedia_page"": ""Lord Gower"", ""wikidata_id"": ""Q1242682"" }",16.18114471435547
NZZ-1808-04-29-a-p0002,2847,2854,Rußland,Q159,LOC,Q34266,Russisches Kaiserreich,"{ ""wikipedia_page"": ""Russisches Kaiserreich"", ""wikidata_id"": ""Q34266"" }",19.86345672607422
NZZ-1808-04-29-a-p0002,3060,3070,Dä¬ nemark,Q35,LOC,Q35,Dänemark,"{ ""wikipedia_page"": ""Dänemark"", ""wikidata_id"": ""Q35"" }",18.4348201751709
NZZ-1808-04-29-a-p0002,3213,3222,Kronstadt,Q155863,LOC,Q155863,Kronschtadt,"{ ""wikipedia_page"": ""Kronstadt"", ""wikidata_id"": ""Q155863"" }",18.67498016357422
NZZ-1808-04-29-a-p0002,3527,3536,Kronstadt,Q155863,LOC,Q155863,Kronschtadt,"{ ""wikipedia_page"": ""Kronstadt"", ""wikidata_id"": ""Q155863"" }",16.57655143737793
