doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
NZZ-1798-01-20-a-p0002,41,44,Rom,Q220,LOC,Q220,Rom,"```json {""wikipedia_page"":""Rom"", ""wikidata_id"":""Q220""} ```",16.237071990966797
NZZ-1798-01-20-a-p0002,47,59,Buonaparte's,Q517,PER,Q7726,Joseph Bonaparte,"```json { ""wikipedia_page"": ""Joseph Bonaparte"", ""wikidata_id"": ""Q7726"" } ```",11.947212219238281
NZZ-1798-01-20-a-p0002,111,114,Rom,Q220,LOC,Q220,Rom,"```json {""wikipedia_page"": ""Rom"", ""wikidata_id"": ""Q220""} ```",17.89097023010254
NZZ-1798-01-20-a-p0002,318,330,Frank reichs,Q142,LOC,Q12548,Heiliges Römisches Reich Deutscher Nation,"```json {""wikipedia_page"":""Heiliges Römisches Reich Deutscher Nation"", ""wikidata_id"":""Q12548""} ```",13.388664245605469
NZZ-1798-01-20-a-p0002,925,936,Gen. Duphot,Q977001,PER,Q977001,Léonard Duphot,"```json {""wikipedia_page"": ""Léonard Duphot"", ""wikidata_id"": ""Q977001""} ```",19.92439842224121
NZZ-1798-01-20-a-p0002,1100,1128,General¬ Lieutenant Sherlöck,NIL,PER,NIL,General¬ Lieutenant Sherlöck,"```json {""wikipedia_page"":"""", ""wikidata_id"":""NIL""} ```",0
NZZ-1798-01-20-a-p0002,1751,1754,Rom,Q220,LOC,Q220,Rom,"```json {""wikipedia_page"":""Rom"", ""wikidata_id"":""Q220""} ```",21.29958152770996
NZZ-1798-01-20-a-p0002,1769,1781,Basseville's,Q3339973,PER,Q3339973,Nicolas Jean Hugon de Bassville,"```json {""wikipedia_page"":""Nicolas Jean Hugon de Bassville"", ""wikidata_id"":""Q3339973""} ```",12.506052017211914
NZZ-1798-01-20-a-p0002,1815,1826,Gen. Duphot,Q977001,PER,Q977001,Léonard Duphot,"```json {""wikipedia_page"":""Léonard Duphot"", ""wikidata_id"":""Q977001""} ```",7.204887866973877
NZZ-1808-04-29-a-p0002,468,490,danischen Blatte Dagen,Q1768412,PROD,Q35,Dänemark,"```json {""wikipedia_page"": ""Dänemark"", ""wikidata_id"": ""Q35""} ```",12.746357917785645
NZZ-1808-04-29-a-p0002,580,587,Rußland,Q159,LOC,Q34266,Russisches Kaiserreich,"```json {""wikipedia_page"": ""Russisches Kaiserreich"", ""wikidata_id"": ""Q34266""} ```",19.812044143676758
NZZ-1808-04-29-a-p0002,653,660,Seeland,Q25535,LOC,Q26589,Region Sjælland,"```json {""wikipedia_page"":""Region Sjælland"", ""wikidata_id"":""Q26589""} ```",12.014650344848633
NZZ-1808-04-29-a-p0002,774,781,Rußland,Q159,LOC,Q34266,Russisches Kaiserreich,"```json {""wikipedia_page"":""Russisches Kaiserreich"", ""wikidata_id"":""Q34266""} ```",19.418861389160156
