doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
lestragdiesdeso00tourgoog_0064,94,100,Homère,Q6691,PER,Q6691,Homer,,18.621667861938477
lestragdiesdeso00tourgoog_0064,102,110,Euripide,Q48305,PER,Q48305,Euripides,,27.50162124633789
lestragdiesdeso00tourgoog_0064,161,173,Iphig. Taur.,Q523227,WORK,Q523227,Iphigenia in Tauris,"{ ""wikipedia_page"": ""Iphig. Taur."", ""wikidata_id"": ""Q523227"" }",17.0914306640625
lestragdiesdeso00tourgoog_0064,211,219,Euripide,Q48305,PER,Q48305,Euripides,,26.535541534423828
lestragdiesdeso00tourgoog_0064,223,235,Phéniciennes,Q1233660,WORK,Q1233660,The Phoenician Women,"{ ""wikipedia_page"": ""Phoenician Women"", ""wikidata_id"": ""Q1233660"" }",17.06334686279297
lestragdiesdeso00tourgoog_0064,350,356,Lobeck,Q84734,PER,Q84734,Christian Lobeck,"{ ""wikipedia_page"": ""Christian Lobeck"", ""wikidata_id"": ""Q84734"" }",16.568389892578125
lestragdiesdeso00tourgoog_0064,729,737,Andocide,Q391654,PER,Q391654,Andocides,,24.955522537231445
lestragdiesdeso00tourgoog_0064,1249,1256,Eschine,Q317089,PER,Q317089,Aeschines,,24.96474838256836
lestragdiesdeso00tourgoog_0064,1258,1282,Discours contre Timurque,Q2995964,WORK,Q2995964,Against Timarchus,,20.544227600097656
lestragdiesdeso00tourgoog_0067,266,272,Nhodes,Q43048,LOC,Q43048,Rhodes,"{ ""wikipedia_page"": ""Rhodes"", ""wikidata_id"": ""Q43048"" }",12.140798568725586
lestragdiesdeso00tourgoog_0067,276,281,Cnide,Q690575,LOC,Q690575,Knidos,"{ ""wikipedia_page"": ""Knidos"", ""wikidata_id"": ""Q690575"" }",16.19046401977539
lestragdiesdeso00tourgoog_0067,287,297,les Perses,Q788458,WORK,Q788458,The Persians,,24.804683685302734
lestragdiesdeso00tourgoog_0067,300,307,Eschyle,Q40939,PER,Q40939,Aeschylus,,31.017459869384766
lestragdiesdeso00tourgoog_0067,435,446,Schneidewin,Q70043,PER,Q70043,Friedrich Wilhelm Schneidewin,,27.070974349975586
lestragdiesdeso00tourgoog_0067,740,747,Eupolis,Q459517,PER,Q459517,Eupolis,,22.0192813873291
lestragdiesdeso00tourgoog_0067,871,877,Lobeck,Q84734,PER,Q84734,Christian Lobeck,,22.83228302001953
lestragdiesdeso00tourgoog_0067,1013,1024,"d’Aristote,",Q868,PER,Q868,Aristotle,"{ ""wikipedia_page"": ""Aristotle"", ""wikidata_id"": ""Q868"" }",17.01130485534668
lestragdiesdeso00tourgoog_0067,1035,1046,Aristophane,Q43353,PER,Q43353,Aristophanes,,29.87264633178711
lestragdiesdeso00tourgoog_0067,1499,1507,Euripide,Q48305,PER,Q48305,Euripides,,25.036903381347656
lestragdiesdeso00tourgoog_0067,1509,1526,Iphigénie & Aulis,Q1233770,WORK,Q1233770,Iphigenia in Aulis,"{ ""wikipedia_page"": ""Iphigenia in Aulis"", ""wikidata_id"": ""Q1233770"" }",17.319406509399414
lestragdiesdeso00tourgoog_0067,1783,1789,Wunder,Q15438962,PER,Q15438962,Eduard Wunder,"{ ""wikipedia_page"": ""Eduard Wunder"", ""wikidata_id"": ""Q15438962"" }",11.152718544006348
lestragdiesdeso00tourgoog_0081,312,319,Athènes,Q1524,LOC,Q1524,Athens,,25.463699340820312
lestragdiesdeso00tourgoog_0089,171,183,ISehneidewin,Q70043,PER,Q70043,Friedrich Wilhelm Schneidewin,"{ ""wikipedia_page"": ""Schneidewin"", ""wikidata_id"": ""Q70043"" }",14.500842094421387
lestragdiesdeso00tourgoog_0089,540,551,Schneidewin,Q70043,PER,Q70043,Friedrich Wilhelm Schneidewin,,25.436222076416016
lestragdiesdeso00tourgoog_0089,642,648,Teucer,Q878184,PER,Q878184,Teucer,,19.321134567260742
lestragdiesdeso00tourgoog_0089,651,658,Ménélas,Q171839,PER,Q171839,Menelaus,"{ ""wikipedia_page"": ""Menelaus"", ""wikidata_id"": ""Q171839"" }",17.428333282470703
lestragdiesdeso00tourgoog_0097,29,36,Odyssée,Q35160,WORK,Q35160,Odyssey,,24.86775016784668
lestragdiesdeso00tourgoog_0097,223,231,Eustathe,Q453465,PER,Q453465,Eustathius of Thessalonica,,21.913829803466797
lestragdiesdeso00tourgoog_0097,652,661,"Hérodote,",Q26825,PER,Q26825,Herodotus,,23.188587188720703
lestragdiesdeso00tourgoog_0097,732,741,Eurysacés,Q1378566,PER,Q1378566,Eurysaces,,23.65024757385254
lestragdiesdeso00tourgoog_0097,903,909,Iliade,Q8275,WORK,Q8275,Iliad,,27.21435546875
lestragdiesdeso00tourgoog_0097,1080,1087,Macrobe,Q313934,PER,Q313934,Macrobius,"{ ""wikipedia_page"": ""Macrobius"", ""wikidata_id"": ""Q313934"" }",17.477510452270508
