doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
hidden_test_fr_1,898,910,café Mollard,NIL,LOC,Q2924015,brasserie Mollard,,23.21965217590332
hidden_test_fr_2,52,82,escadrille de chasse numéro103,NIL,ORG,Q17074775,Escadrille 103,,33.60514831542969
hidden_test_fr_2,192,211,sergent AndreSteuer,NIL,PER,Q2854104,Antoine Joseph Serre de La Tour,Yes,15.725756645202637
hidden_test_fr_2,693,701,st-James,Q3030726,ORG,NIL,st-James,no,0
hidden_test_fr_2,1121,1129,St James,Q3030726,ORG,Q20730593,rhum Saint-James,yes,17.278343200683594
hidden_test_fr_2,1169,1177,St James,Q3030726,ORG,Q124234,St. James's,,23.404659271240234
hidden_test_fr_2,1928,1946,Chambredes députés,Q320283,ORG,Q320289,chambre des députés,,26.60480308532715
hidden_test_fr_3,153,243,"M. FUNCK-BRENTANOM. Funck-Brentano, l'érudit conserva¬teur de la bibliothèque de l'Arsenal",NIL,PER,Q1445752,Frantz Funck-Brentano,yes,19.085309982299805
hidden_test_fr_3,471,502,Société luxembourgeoise deParis,NIL,ORG,Q644808,Société de linguistique de Paris,,25.642433166503906
hidden_test_fr_3,2019,2055,Compagnie de l'Estdes chemins de fer,NIL,ORG,Q663187,Compagnie des chemins de fer de l'Est,,22.31624984741211
hidden_test_fr_3,3390,3402,HENRI SIMONI,NIL,PER,Q787943,Henri Simon,,26.004148483276367
hidden_test_fr_4,1264,1274,M. Baumann,NIL,PER,Q3265363,Lucien Baumann,,24.947601318359375
hidden_test_fr_4,1284,1301,M. Lucien Baumann,NIL,PER,Q3265363,Lucien Baumann,,32.06652069091797
hidden_test_fr_4,1665,1678,M. Louis Pons,NIL,PER,Q3262944,Louis Pons,,25.534608840942383
hidden_test_fr_4,2005,2022,M. Lucien Baumann,NIL,PER,Q3265363,Lucien Baumann,,28.517393112182617
hidden_test_fr_5,0,9,PARAMOUNT,Q289908,LOC,Q159846,Paramount Pictures,yes,16.518699645996094
hidden_test_fr_5,443,457,IMPÉRIAL-PATHÉ,NIL,LOC,Q97161890,L'Impérial-Pathé,yes,15.60617446899414
hidden_test_fr_5,724,730,Méliès,Q152272,PER,NIL,Méliès,no,0
hidden_test_fr_5,917,930,CLICHY-PALACE,NIL,LOC,Q201982,Clichy,,22.498458862304688
hidden_test_fr_5,4393,4404,Mme Lemaire,NIL,PER,Q3380218,Philippe Lemaire,,22.392122268676758
hidden_test_fr_6,234,246,M. Tarnowski,NIL,PER,Q8865527,Janusz Tarnowski,,21.846370697021484
hidden_test_fr_6,479,495,M. HenriMontfort,NIL,PER,Q3132336,Henri de Montfort,,23.806400299072266
