doc_id,start_pos,end_pos,surface,gt_id,type,identifier,title,answer,score
sn83030483-1790-01-02-a-i0004,7,15,VIRGINIA,Q64358128,LOC,Q1370,Virginia,"```json {""wikipedia_page"":""Virginia"", ""wikidata_id"":""Q1370""} ```",15.88766098022461
sn83030483-1790-01-02-a-i0004,428,449,Journal of the Senate,Q7891333,PROD,NIL,Journal of the Senate, no,0
sn83030483-1790-01-02-a-i0004,967,1000,RICHARD HENRY LEE WILLIAM GRAYSON,NIL,PER,Q82027769,Henry Gerald Richardson,,24.2860050201416
sn83030483-1790-02-10-a-i0002,0,19,PRESIDENT SULL IVAN,Q886420,PER,NIL,PRESIDENT SULL IVAN,no,0
sn83030483-1790-02-10-a-i0002,3549,3562,United States,Q30,LOC,Q11696,President of the United States,"```json {""wikipedia_page"":""President of the United States"", ""wikidata_id"":""Q11696""} ```",14.128134727478027
sn83030483-1790-02-10-a-i0002,4081,4094,JOHN SULLIVAN,Q886420,PER,NIL,JOHN SULLIVAN,No.,0
sn83030483-1790-03-03-a-i0004,53,63,ofBruffels,Q239,LOC,NIL,ofBruffels,```json {} ```,0
sn83030483-1790-03-03-a-i0004,491,506,General D’Alton,Q3934904,PER,Q2834153,Alexandre d'Alton,,22.047334671020508
sn83030483-1790-03-03-a-i0004,735,750,General D’Alton,Q3934904,PER,Q2834153,Alexandre d'Alton,"```json { ""wikipedia_page"": ""Alexandre d'Alton"", ""wikidata_id"": ""Q2834153"" } ```",20.38577651977539
sn83030483-1790-03-03-a-i0004,1120,1132,great market,Q215429,LOC,NIL,great market,```json {} ```,0
sn83030483-1790-03-03-a-i0004,1597,1601,Park,Q1892311,LOC,NIL,Park,no,0
sn83030483-1790-03-03-a-i0004,1610,1625,Pal¬ ace Royale,Q635307,LOC,NIL,Pal¬ ace Royale,```json {} ```,0
sn83030483-1790-03-03-a-i0004,1746,1753,D’Alton,Q3934904,PER,Q2834153,Alexandre d'Alton,,21.270862579345703
sn83030483-1790-03-03-a-i0004,2002,2016,Porte de Namur,Q3399071,LOC,Q2153197,Porte de Namur/Naamsepoort metro station,"```json {""wikipedia_page"":""Porte de Namur/Naamsepoort metro station"", ""wikidata_id"":""Q2153197""} ```",16.33635139465332
sn84026272-1800-07-09-a-i0003,8,36,Gazstte of the Unites States,Q1496634,PROD,NIL,Gazstte of the Unites States,no,0
sn84026272-1800-07-09-a-i0003,108,114,Philad,NIL,LOC,Q1345,Philadelphia,"```json {""wikipedia_page"":""Philadelphia"", ""wikidata_id"":""Q1345""} ```",14.15122127532959
sn84026272-1800-07-09-a-i0003,3502,3510,Virginia,Q1370,LOC,Q878942,Governor of Virginia,"Given the input text and list of candidates, the entity marked by [ENT] appears to be ""Governor of Virginia."" The most appropriate Wikidata entity from the given list of candidates is: ```json {""wikipedia_page"": ""Governor of Virginia"", ""wikidata_id"": ""Q878942""} ```",14.069637298583984
sn84026272-1800-07-09-a-i0003,4212,4219,America,Q30,LOC,NIL,America,no.,0
sn84026272-1800-10-16-a-i0001,0,24,District of Pennsylvania,Q7163624,LOC,Q1428625,list of counties in Pennsylvania,,21.626493453979492
sn84026272-1800-10-16-a-i0001,164,183,Alexan¬ der Addison,NIL,PER,Q25184130,Alexander Addison,,22.769298553466797
sn84026272-1800-10-16-a-i0001,438,459,State of Pennsylvania,Q7603789,ORG,Q1400,Pennsylvania,,28.242826461791992
sn84026272-1800-12-27-a-i0002,464,470,Fiance,Q142,LOC,NIL,Fiance,no,0
sn82014385-1810-01-06-a-i0001,297,307,Christiana,Q11103025,LOC,Q1133883,Christiana,"```json { ""wikipedia_page"": ""Christiana"", ""wikidata_id"": ""Q1133883"" } ```",14.256021499633789
sn82014385-1810-01-06-a-i0001,355,368,Turnpike road,NIL,LOC,Q269949,highway,"Based on the provided text and the list of candidates, the correct Wikidata entity for the entity marked by [ENT] ""Turnpike road"" is: ```json {""wikipedia_page"":""highway"", ""wikidata_id"":""Q269949""} ```",18.543663024902344
sn82014385-1810-01-06-a-i0001,386,398,Gap Ta¬ vern,NIL,LOC,Q1143695,Cumberland Gap,"{ ""wikipedia_page"": ""Cumberland Gap"", ""wikidata_id"": ""Q1143695"" }",12.289587020874023
sn82014385-1810-01-06-a-i0001,402,411,Lancaster,NIL,LOC,Q320514,Lancaster,"Based on the provided text and the list of candidates, the entity mentioned between the [ENT] tags is likely to be the city of Lancaster in central Pennsylvania. Given the historical context and the mention of the turnpike road leading from the Gap to Lancaster, the most appropriate Wikidata entity from the list of candidates is: ```json {""wikipedia_page"": ""Lancaster"", ""wikidata_id"": ""Q320514""} ```",21.198741912841797
sn82014385-1810-01-06-a-i0001,1094,1115,"TIICWAS DUFF, Esquire",NIL,PER,Q2150634,Richard Squires,"Based on the provided text and list of candidates, the best match for the entity tagged as [ENT] in the text is ""Richard Squires"". Therefore, the corresponding Wikipedia page title and Wikidata ID are: ```json {""wikipedia_page"": ""Richard Squires"", ""wikidata_id"": ""Q2150634""} ```",10.4879789352417
sn82014385-1810-01-06-a-i0001,1145,1155,Wilmington,Q174224,LOC,Q951858,Wilmington,"```json {""wikipedia_page"": ""Wilmington"", ""wikidata_id"": ""Q951858""} ```",20.335290908813477
sn82014385-1810-01-06-a-i0001,1226,1236,Wilmington,Q174224,LOC,Q951858,Wilmington,"```json {""wikipedia_page"": ""Wilmington"", ""wikidata_id"": ""Q951858""} ```",17.108333587646484
sn82014385-1810-04-04-a-i0003,12,17,SPAIN,Q29,LOC,NIL,SPAIN,```json {} ```,0
sn82014385-1810-04-04-a-i0003,19,33,Captain Taylor,NIL,PER,Q5083062,Charles Tyler,"Based on the input text and the provided list of candidates, the entity mentioned between the [ENT] tags is ""Captain Taylor"". The most appropriate Wikidata entity from the list of candidates for ""Captain Taylor"" is ""Charles Tyler"" with the Wikidata ID ""Q5083062"". Here is the JSON-formatted answer: ```json { ""wikipedia_page"": ""Charles Tyler"", ""wikidata_id"": ""Q5083062"" } ```",13.376008987426758
sn82014385-1810-04-04-a-i0003,553,564,king Joseph,Q7726,PER,NIL,king Joseph,no,0
sn82014385-1810-04-04-a-i0003,684,693,Cadiz Bay,NIL,LOC,Q117157,Gulf of Cádiz,,27.24651336669922
sn82014385-1810-04-04-a-i0003,719,724,Iliea,NIL,LOC,Q25201207,Ilha de Elia,"{ ""wikipedia_page"": ""Ilha de Elia"", ""wikidata_id"": ""Q25201207"" }",14.137161254882812
sn82014385-1810-04-04-a-i0003,946,951,Cadiz,Q15682,LOC,NIL,Cadiz,No,0
sn82014385-1810-05-30-a-i0001,469,482,United Stares,Q30,LOC,NIL,United Stares,no,0
sn82014385-1810-05-30-a-i0001,2931,2984,"J. B. Varnum, Speaker of the House of Representatives",Q1706673,PER,Q1702002,John Varnum,,26.731843948364258
sn83026170-1820-05-25-a-i0003,196,206,Alexandria,Q88,LOC,Q87,Alexandria,,26.136857986450195
sn83026170-1820-06-07-a-i0002,0,7,IRELAXD,Q57695350,LOC,NIL,IRELAXD,no,0
sn83026170-1820-06-07-a-i0002,130,141,CharTevillc,Q1066722,LOC,NIL,CharTevillc,no,0
sn83026170-1820-09-09-a-i0004,29,48,THE AMERICA* FARMER,NIL,PROD,Q4743740,American Farmer,"```json { ""wikipedia_page"": ""American Farmer"", ""wikidata_id"": ""Q4743740"" } ```",19.200881958007812
sn83026170-1820-09-09-a-i0004,75,90,AMERICAN FARMER,NIL,PROD,Q4743740,American Farmer,"Based on the provided input text and the list of candidates, the entity disambiguated between the [ENT] tags is ""American Farmer."" The most appropriate Wikidata entity from the list of candidates is: ```json { ""wikipedia_page"": ""American Farmer"", ""wikidata_id"": ""Q4743740"" } ```",21.04906463623047
sn83026170-1820-09-09-a-i0004,2071,2086,American Farmer,NIL,PROD,Q4743740,American Farmer,"```json { ""wikipedia_page"": ""American Farmer"", ""wikidata_id"": ""Q4743740"" } ```",17.75261116027832
sn83020874-1830-02-03-a-i0003,0,9,NEWECHOTA,Q7007061,LOC,NIL,NEWECHOTA,```json {} ```,0
sn83020874-1830-02-03-a-i0003,396,405,New Haven,NIL,LOC,Q49145,New Haven,,24.260883331298828
sn83020874-1830-02-03-a-i0003,410,418,Hartford,NIL,LOC,Q33486,Hartford,,27.295379638671875
sn83020874-1830-03-03-a-i0004,1034,1059,A SPENCER HENRY R. STORRS,NIL,PER,Q6185371,Henry John Spencer,"```json { ""wikipedia_page"": ""Henry John Spencer"", ""wikidata_id"": ""Q6185371"" } ```",13.223746299743652
sn84020750-1840-02-08-a-i0002,9,28,Chariest- n Mercury,Q5084157,PROD,NIL,Chariest- n Mercury,no,0
